Ticker,Nome,Setor,Preço Atual,P/L (P/E),P/VP (P/B),Div. Yield (%),Market Cap,ROE (%),ROIC (%),Data IPO,Lucro >0 (4A)?,Receita Sobe?
ENV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ENVA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ENVB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ENVIU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ENZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ENZL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOLS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOSE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOSEW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EOT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPAY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPHYU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPRT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPR^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPR^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPR^G,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPSN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPWR.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EPZM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EP^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQC^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQD.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQD.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQH^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQNR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQOS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQOSW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQRR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EQTL3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERES,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERESU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERESW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERIE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERII,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERJ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ERYP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ES,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESEA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGRO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGRP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESLT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESNT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESPO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESQ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESRT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESSA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESSC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESSCR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESSCU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESSCW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESTA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESTE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ESXB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETACW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETI^,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETJ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETNB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETON,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETP^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETP^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETP^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETRN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETSY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
ETY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EUCR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EUCRU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EUCRW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EUFN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EURN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EUSGU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVBG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVER,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVFM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVGBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVGN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVLMC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVLO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVOK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVOL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVOP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVRG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVRI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVSTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EVTC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EWBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EWEB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EWJE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EWJV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EWZS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXAS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXEL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXFO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXLS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPCU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPCW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXPR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXTN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EXTR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYEG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYES,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYESW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EYPT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EZPW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
EZTC3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
F,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAAR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAII,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAII.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAII.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FALN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAMI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FANG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FANH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FARM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FARO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAST,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FAT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FATBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FATBW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FATE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBHS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBIO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBIOP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCNCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCNCP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCPT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCRD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCRW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCRZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCVT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDEU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDIV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDMT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDNI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDTS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDUS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDUSG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDUSZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FDX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEDU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBIZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBNC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBRX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBSS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FBZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCACW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCAL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCAP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCAX.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCCO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCCY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCEF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCEL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FCFS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEIM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FELE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEMB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FENC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FENG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FET,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEUZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FEYE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFBC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFBW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFHL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFIN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFIV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFNW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FFWM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGEN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGFPP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGNA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGNA.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FGNA.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN^A,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN^B,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN^C,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN^D,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHN^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FHTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIBK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FICO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FICS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FID,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLDM,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLEX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLGT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLIC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLIR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLMN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLMNW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLNG,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLNT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLOW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLR,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLRY3.SA,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLT,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLUX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLWS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLXN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLXS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMAC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMAC.U,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMAC.WS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMAO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMBH,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMBIO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMBIP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMHI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMNB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMTX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FMY,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNB^E,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNCB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FND,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNF,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNHC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNK,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNKO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIII,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIIIU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIIIW,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FINMU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FINS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FINV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FINX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIS,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FISI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FISV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FITB,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FITBI,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FITBO,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FITBP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIV,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIVE,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIVN,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIXD,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIXX,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FIZZ,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FJP,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FKU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FL,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FLACU,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
FNLC,Erro ao buscar dados,-,,,,,,,,N/A,N/A,N/A
